id,choice1,choice2,state,money
11913_20230131,1,2,2,0
11913_20230131,2,1,3,1
11913_20230131,1,1,2,0
11913_20230131,2,2,3,0
11913_20230131,2,1,3,1
11913_20230131,2,1,2,1
11913_20230131,1,2,2,0
11913_20230131,1,1,2,1
11913_20230131,1,1,2,1
11913_20230131,2,2,3,0
11913_20230131,2,1,2,1
11913_20230131,2,2,2,1
11913_20230131,2,1,3,1
11913_20230131,2,1,3,1
11913_20230131,2,1,2,0
11913_20230131,2,1,3,1
11913_20230131,1,2,2,0
11913_20230131,2,1,3,1
11913_20230131,2,2,3,0
11913_20230131,2,1,2,0
11913_20230131,1,1,3,1
11913_20230131,1,1,3,0
11913_20230131,2,2,2,1
11913_20230131,2,2,3,1
11913_20230131,1,1,2,0
11913_20230131,2,1,3,1
11913_20230131,1,1,2,1
11913_20230131,2,2,3,1
11913_20230131,2,1,3,1
11913_20230131,1,1,3,1
11913_20230131,1,2,3,0
11913_20230131,2,1,3,0
11913_20230131,1,1,2,0
11913_20230131,1,2,2,0
11913_20230131,1,1,2,1
11913_20230131,1,1,2,1
11913_20230131,1,1,3,1
11913_20230131,1,1,2,1
11913_20230131,2,2,3,0
11913_20230131,2,1,3,1
11913_20230131,2,1,2,0
11913_20230131,2,1,3,1
11913_20230131,1,2,2,1
11913_20230131,2,2,3,1
11913_20230131,2,2,3,0
11913_20230131,2,1,2,1
11913_20230131,1,2,2,1
11913_20230131,2,1,3,1
11913_20230131,1,2,2,1
11913_20230131,2,1,3,1
11913_20230131,2,1,3,1
11913_20230131,2,1,2,0
11913_20230131,1,2,3,0
11913_20230131,2,1,3,1
11913_20230131,1,1,2,0
11913_20230131,2,2,3,0
11913_20230131,2,1,3,0
11913_20230131,1,1,2,0
11913_20230131,1,1,3,0
11913_20230131,2,2,3,1
11913_20230131,1,2,2,1
11913_20230131,2,2,3,1
11913_20230131,2,1,3,1
11913_20230131,1,1,2,0
11913_20230131,1,1,3,1
11913_20230131,2,2,3,0
11913_20230131,1,2,2,0
11913_20230131,1,1,2,1
11913_20230131,1,1,2,0
11913_20230131,1,2,2,1
11913_20230131,2,2,2,0
11913_20230131,2,1,3,0
11913_20230131,2,2,2,0
11913_20230131,1,2,3,0
11913_20230131,2,1,2,1
11913_20230131,1,1,3,0
11913_20230131,1,2,3,1
11913_20230131,2,1,3,0
11913_20230131,2,2,2,1
11913_20230131,1,2,2,1
11913_20230131,1,2,2,0
11913_20230131,1,1,2,1
11913_20230131,1,1,2,0
11913_20230131,2,1,2,0
11913_20230131,2,2,3,1
11913_20230131,2,1,3,0
11913_20230131,1,2,2,1
11913_20230131,1,2,2,1
11913_20230131,1,2,2,1
11913_20230131,2,1,2,0
11913_20230131,1,1,2,0
11913_20230131,1,1,3,1
11913_20230131,1,2,3,0
11913_20230131,1,1,2,0
11913_20230131,2,2,2,1
11913_20230131,2,2,2,1
11913_20230131,1,2,3,1
11913_20230131,1,2,2,1
11913_20230131,1,2,3,0
11913_20230131,1,2,2,1
11913_20230131,1,2,2,0
11913_20230131,1,1,2,0
11913_20230131,2,1,3,1
11913_20230131,2,1,3,0
11913_20230131,2,2,3,0
11913_20230131,2,1,3,1
11913_20230131,2,1,3,1
11913_20230131,2,1,3,0
11913_20230131,1,2,2,0
11913_20230131,1,1,2,1
11913_20230131,1,1,3,0
11913_20230131,1,2,2,1
11913_20230131,2,2,2,0
11913_20230131,1,1,2,0
11913_20230131,2,2,3,0
11913_20230131,2,1,2,1
11913_20230131,2,1,2,1
11913_20230131,1,2,2,0
11913_20230131,2,1,3,1
11913_20230131,2,2,3,0
11913_20230131,2,1,2,0
11913_20230131,2,1,3,1
11913_20230131,2,1,3,1
11913_20230131,2,1,2,0
11913_20230131,2,2,3,0
11913_20230131,2,1,3,1
11913_20230131,2,1,3,1
11913_20230131,1,2,2,1
11913_20230131,1,2,2,1
11913_20230131,1,2,3,0
11913_20230131,1,1,3,1
11913_20230131,2,1,2,0
11913_20230131,2,1,3,1
11913_20230131,2,2,3,1
11913_20230131,1,2,2,0
11913_20230131,1,1,2,0
11913_20230131,2,2,2,1
11913_20230131,2,2,2,1
11913_20230131,2,2,2,0
11913_20230131,1,1,2,0
11913_20230131,1,1,3,1
11913_20230131,1,2,2,0
11913_20230131,2,1,3,1
11913_20230131,2,1,3,1
11913_20230131,2,1,3,0
11913_20230131,2,2,2,1
11913_20230131,2,2,3,1
11913_20230131,2,2,2,1
11913_20230131,2,2,3,0
11913_20230131,2,1,3,1
11913_20230131,2,1,3,1
11913_20230131,1,1,2,0
11913_20230131,1,2,2,1
11913_20230131,1,1,3,0
11913_20230131,2,2,3,0
11913_20230131,2,1,3,1
11913_20230131,2,1,2,1
11913_20230131,2,1,3,1
11913_20230131,2,2,2,1
11913_20230131,2,1,3,0
11913_20230131,2,2,3,0
11913_20230131,1,1,2,0
11913_20230131,1,2,2,0
11913_20230131,2,2,3,0
11913_20230131,2,2,3,0
11913_20230131,2,1,3,1
11913_20230131,2,1,3,1
11913_20230131,2,1,3,0
11913_20230131,1,2,2,0
11913_20230131,1,1,2,1
11913_20230131,1,1,2,1
11913_20230131,2,1,3,1
11913_20230131,2,2,3,1
11913_20230131,1,1,3,0
11913_20230131,2,1,3,0
11913_20230131,2,2,3,1
11913_20230131,2,2,3,1
11913_20230131,1,1,3,0
11913_20230131,1,2,3,1
11913_20230131,2,2,2,1
11913_20230131,2,1,2,1
11913_20230131,2,1,3,0
11913_20230131,1,2,2,1
11913_20230131,1,1,2,0
11913_20230131,1,2,2,1
11913_20230131,2,2,2,0
11913_20230131,2,1,3,0
11913_20230131,2,2,3,1
11913_20230131,2,2,3,1
11913_20230131,1,2,2,1
11913_20230131,1,2,2,1
11914_20230201,2,2,3,1
11914_20230201,2,2,2,1
11914_20230201,2,2,3,0
11914_20230201,2,1,3,1
11914_20230201,2,1,3,1
11914_20230201,2,1,3,0
11914_20230201,1,1,3,0
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,3,0
11914_20230201,1,1,3,0
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,3,1
11914_20230201,1,2,3,0
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,0
11914_20230201,1,2,3,0
11914_20230201,1,1,2,0
11914_20230201,1,1,2,1
11914_20230201,1,1,2,0
11914_20230201,1,1,2,0
11914_20230201,1,1,3,0
11914_20230201,2,2,2,1
11914_20230201,2,2,3,0
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,3,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,0
11914_20230201,1,1,2,1
11914_20230201,1,2,3,0
11914_20230201,1,1,2,0
11914_20230201,1,1,3,1
11914_20230201,1,2,2,0
11914_20230201,1,1,2,1
11914_20230201,1,1,2,1
11914_20230201,1,1,2,0
11914_20230201,1,2,2,1
11914_20230201,1,2,2,0
11914_20230201,2,1,3,1
11914_20230201,2,2,2,1
11914_20230201,2,2,2,0
11914_20230201,2,1,2,0
11914_20230201,2,1,3,1
11914_20230201,2,1,3,1
11914_20230201,2,1,3,0
11914_20230201,1,2,3,0
11914_20230201,2,2,3,0
11914_20230201,1,1,3,1
11914_20230201,1,2,2,0
11914_20230201,1,1,2,0
11914_20230201,2,1,3,0
11914_20230201,2,2,3,0
11914_20230201,1,2,2,0
11914_20230201,1,1,2,1
11914_20230201,1,1,3,1
11914_20230201,1,1,3,0
11914_20230201,1,1,2,0
11914_20230201,1,1,2,1
11914_20230201,1,1,3,1
11914_20230201,1,1,2,0
11914_20230201,1,2,2,0
11914_20230201,2,2,3,0
11914_20230201,2,1,3,1
11914_20230201,2,2,2,1
11914_20230201,2,1,3,0
11914_20230201,2,2,2,1
11914_20230201,2,2,3,0
11914_20230201,1,2,2,1
11914_20230201,1,1,3,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,0
11914_20230201,1,1,3,0
11914_20230201,2,1,2,0
11914_20230201,2,2,3,0
11914_20230201,2,1,3,0
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,0
11914_20230201,1,2,2,0
11914_20230201,1,2,3,1
11914_20230201,1,2,2,0
11914_20230201,1,2,3,0
11914_20230201,1,1,2,1
11914_20230201,1,1,3,0
11914_20230201,1,2,3,0
11914_20230201,1,1,2,0
11914_20230201,1,1,2,0
11914_20230201,2,2,2,1
11914_20230201,2,2,2,1
11914_20230201,2,1,3,1
11914_20230201,2,2,2,1
11914_20230201,2,1,3,0
11914_20230201,2,1,3,0
11914_20230201,1,2,2,1
11914_20230201,2,1,3,1
11914_20230201,2,1,3,1
11914_20230201,2,2,2,0
11914_20230201,2,1,2,0
11914_20230201,2,2,3,0
11914_20230201,2,1,3,1
11914_20230201,2,1,2,1
11914_20230201,2,1,2,1
11914_20230201,2,1,2,0
11914_20230201,2,1,3,1
11914_20230201,2,1,2,0
11914_20230201,2,2,3,1
11914_20230201,2,2,3,1
11914_20230201,2,2,3,1
11914_20230201,2,2,2,0
11914_20230201,2,2,3,0
11914_20230201,1,1,2,1
11914_20230201,1,1,2,1
11914_20230201,1,1,2,0
11914_20230201,1,1,2,1
11914_20230201,1,1,2,0
11914_20230201,1,2,3,1
11914_20230201,1,2,2,0
11914_20230201,2,2,2,0
11914_20230201,1,2,3,0
11914_20230201,1,1,2,0
11914_20230201,1,2,3,0
11914_20230201,2,1,3,1
11914_20230201,2,1,3,0
11914_20230201,2,1,3,0
11914_20230201,1,1,2,0
11914_20230201,1,2,2,1
11914_20230201,2,2,3,1
11914_20230201,2,2,2,0
11914_20230201,2,1,2,1
11914_20230201,2,2,3,0
11914_20230201,2,1,3,1
11914_20230201,2,1,2,0
11914_20230201,2,1,3,1
11914_20230201,2,2,3,1
11914_20230201,2,2,3,0
11914_20230201,2,1,3,0
11914_20230201,2,2,3,0
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,3,1
11914_20230201,1,2,3,0
11914_20230201,1,2,2,1
11914_20230201,1,2,3,0
11914_20230201,1,2,2,1
11914_20230201,2,1,3,0
11914_20230201,2,1,2,0
11914_20230201,2,1,3,1
11914_20230201,2,2,2,1
11914_20230201,2,1,3,0
11914_20230201,1,2,3,1
11914_20230201,1,2,3,0
11914_20230201,1,1,2,0
11914_20230201,1,2,3,0
11914_20230201,1,1,2,0
11914_20230201,2,2,2,0
11914_20230201,2,2,3,1
11914_20230201,2,2,3,0
11914_20230201,2,2,3,0
11914_20230201,2,1,3,0
11914_20230201,1,1,2,0
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,3,1
11914_20230201,1,2,2,0
11914_20230201,1,1,2,0
11914_20230201,1,1,2,0
11914_20230201,1,2,3,0
11914_20230201,1,1,3,0
11914_20230201,1,2,2,0
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,1,3,0
11914_20230201,1,2,2,1
11914_20230201,1,1,3,0
11914_20230201,1,2,2,1
11914_20230201,1,2,3,1
11914_20230201,1,2,2,0
11914_20230201,1,2,3,1
11914_20230201,1,2,2,0
11914_20230201,1,2,3,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,0
11914_20230201,1,2,3,1
11914_20230201,1,2,2,0
11914_20230201,1,2,2,1
11914_20230201,1,2,2,0
11914_20230201,1,2,3,1
11914_20230201,1,2,2,1
11914_20230201,1,2,2,0
11915_20230203,2,2,2,1
11915_20230203,2,2,2,0
11915_20230203,2,2,3,0
11915_20230203,2,2,3,1
11915_20230203,2,2,2,0
11915_20230203,2,1,3,1
11915_20230203,2,1,3,0
11915_20230203,2,2,2,1
11915_20230203,2,2,3,1
11915_20230203,2,2,3,0
11915_20230203,2,2,3,0
11915_20230203,1,1,3,1
11915_20230203,1,1,2,1
11915_20230203,1,1,2,0
11915_20230203,1,1,2,1
11915_20230203,1,1,2,1
11915_20230203,1,1,3,1
11915_20230203,1,1,2,1
11915_20230203,1,1,2,1
11915_20230203,1,1,3,1
11915_20230203,1,1,2,1
11915_20230203,1,1,2,1
11915_20230203,1,1,3,1
11915_20230203,1,1,2,1
11915_20230203,1,1,3,1
11915_20230203,1,1,2,0
11915_20230203,1,1,2,0
11915_20230203,1,1,3,1
11915_20230203,1,1,2,0
11915_20230203,1,2,2,0
11915_20230203,1,2,2,0
11915_20230203,2,1,3,0
11915_20230203,2,1,2,0
11915_20230203,2,1,3,0
11915_20230203,2,2,2,1
11915_20230203,2,2,3,1
11915_20230203,2,2,2,0
11915_20230203,2,2,2,1
11915_20230203,2,2,3,1
11915_20230203,2,2,3,1
11915_20230203,2,2,3,0
11915_20230203,2,2,3,0
11915_20230203,2,2,3,1
11915_20230203,2,2,3,0
11915_20230203,2,2,2,1
11915_20230203,2,2,3,0
11915_20230203,2,2,3,1
11915_20230203,2,2,3,1
11915_20230203,2,2,2,0
11915_20230203,2,2,3,0
11915_20230203,2,2,3,0
11915_20230203,2,1,3,0
11915_20230203,1,2,3,0
11915_20230203,1,1,2,0
11915_20230203,1,2,2,1
11915_20230203,1,2,3,1
11915_20230203,1,2,3,0
11915_20230203,1,2,3,0
11915_20230203,1,1,3,0
11915_20230203,1,1,3,0
11915_20230203,2,2,3,0
11915_20230203,2,1,3,0
11915_20230203,2,2,3,1
11915_20230203,2,2,3,1
11915_20230203,2,2,3,1
11915_20230203,2,2,3,0
11915_20230203,2,1,3,1
11915_20230203,2,1,2,1
11915_20230203,2,1,3,0
11915_20230203,2,1,3,1
11915_20230203,2,2,2,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,0
11915_20230203,2,2,2,1
11915_20230203,2,2,3,1
11915_20230203,2,2,2,1
11915_20230203,2,2,3,0
11915_20230203,2,2,3,1
11915_20230203,2,2,3,0
11915_20230203,2,1,3,1
11915_20230203,2,1,2,0
11915_20230203,2,2,3,1
11915_20230203,2,2,3,0
11915_20230203,2,2,3,1
11915_20230203,2,2,2,1
11915_20230203,2,2,3,1
11915_20230203,2,2,2,0
11915_20230203,2,2,3,1
11915_20230203,2,2,2,0
11915_20230203,2,2,3,1
11915_20230203,2,1,3,0
11915_20230203,2,2,3,0
11915_20230203,2,2,3,0
11915_20230203,2,1,3,0
11915_20230203,1,2,3,1
11915_20230203,2,2,3,0
11915_20230203,1,2,2,1
11915_20230203,1,2,2,0
11915_20230203,1,2,3,1
11915_20230203,1,2,2,1
11915_20230203,1,2,2,1
11915_20230203,1,2,2,0
11915_20230203,1,2,2,0
11915_20230203,1,2,2,1
11915_20230203,1,2,2,1
11915_20230203,1,2,3,0
11915_20230203,1,2,2,0
11915_20230203,1,1,2,1
11915_20230203,1,1,2,1
11915_20230203,1,1,2,0
11915_20230203,1,1,3,1
11915_20230203,1,1,3,1
11915_20230203,1,1,3,0
11915_20230203,1,1,2,0
11915_20230203,1,2,3,0
11915_20230203,1,2,2,0
11915_20230203,2,1,3,0
11915_20230203,2,1,2,1
11915_20230203,1,1,2,0
11915_20230203,2,1,2,0
11915_20230203,2,1,3,1
11915_20230203,2,1,3,0
11915_20230203,2,1,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,0
11915_20230203,2,1,2,0
11915_20230203,2,1,2,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,0
11915_20230203,2,1,3,1
11915_20230203,2,1,2,0
11915_20230203,2,1,3,0
11915_20230203,2,2,3,0
11915_20230203,2,2,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,2,0
11915_20230203,2,1,3,0
11915_20230203,2,2,3,0
11915_20230203,2,2,3,1
11915_20230203,2,2,3,1
11915_20230203,2,1,3,1
11915_20230203,2,2,3,1
11915_20230203,2,2,2,1
11915_20230203,2,2,3,0
11915_20230203,2,2,3,0
11915_20230203,2,1,3,0
11915_20230203,1,2,2,0
11915_20230203,1,1,3,1
11915_20230203,1,1,2,0
11915_20230203,1,1,3,1
11915_20230203,1,1,2,0
11915_20230203,1,1,2,0
11915_20230203,1,1,2,0
11915_20230203,1,2,2,1
11915_20230203,1,2,3,1
11915_20230203,1,2,2,0
11915_20230203,1,2,3,1
11915_20230203,1,2,2,0
11915_20230203,1,2,2,1
11915_20230203,1,2,3,0
11915_20230203,2,1,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,0
11915_20230203,2,1,3,0
11915_20230203,2,1,3,1
11915_20230203,2,1,3,1
11915_20230203,2,1,2,1
11915_20230203,2,1,3,1
11915_20230203,2,1,3,0
11915_20230203,2,2,2,1
11915_20230203,2,2,3,0
11915_20230203,2,1,3,1
11915_20230203,2,1,3,0
11915_20230203,2,2,2,1
11915_20230203,2,2,3,0
11915_20230203,2,1,2,1
11915_20230203,2,1,3,0
11915_20230203,2,2,3,1
11915_20230203,2,2,3,0
11915_20230203,2,1,3,0
11915_20230203,1,2,3,0
11915_20230203,1,2,2,1
11915_20230203,1,2,3,1
11915_20230203,1,2,2,0
11915_20230203,1,2,2,0
11915_20230203,1,2,2,1
11915_20230203,1,2,2,1
11915_20230203,1,2,3,0
11915_20230203,1,2,3,0
11915_20230203,1,2,3,0
11915_20230203,1,1,2,1
11915_20230203,1,1,3,1
11915_20230203,1,1,2,0
11916_20230310,0,0,0,0
11916_20230310,1,1,2,1
11916_20230310,1,1,3,1
11916_20230310,1,1,3,1
11916_20230310,1,1,3,1
11916_20230310,1,1,3,1
11916_20230310,1,1,2,1
11916_20230310,1,1,3,1
11916_20230310,1,1,3,1
11916_20230310,1,1,2,0
11916_20230310,1,1,3,0
11916_20230310,2,2,2,1
11916_20230310,2,2,3,1
11916_20230310,2,2,3,1
11916_20230310,2,2,3,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,1
11916_20230310,1,1,2,1
11916_20230310,1,1,3,1
11916_20230310,1,1,2,1
11916_20230310,1,1,3,0
11916_20230310,2,2,3,1
11916_20230310,2,2,3,0
11916_20230310,1,1,3,1
11916_20230310,1,1,2,0
11916_20230310,2,2,2,1
11916_20230310,1,2,2,0
11916_20230310,1,1,2,1
11916_20230310,1,1,2,0
11916_20230310,2,2,3,0
11916_20230310,1,2,2,1
11916_20230310,1,2,2,1
11916_20230310,1,2,2,1
11916_20230310,1,2,2,0
11916_20230310,2,2,3,1
11916_20230310,2,2,2,1
11916_20230310,2,2,2,0
11916_20230310,1,1,2,0
11916_20230310,2,1,3,1
11916_20230310,2,1,3,0
11916_20230310,1,2,2,1
11916_20230310,1,2,3,0
11916_20230310,2,1,3,1
11916_20230310,2,1,3,0
11916_20230310,2,2,3,1
11916_20230310,2,2,3,1
11916_20230310,2,1,3,1
11916_20230310,2,1,3,1
11916_20230310,1,2,2,1
11916_20230310,2,1,3,0
11916_20230310,2,2,3,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,1
11916_20230310,1,1,2,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,1
11916_20230310,2,2,3,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,1
11916_20230310,2,2,2,0
11916_20230310,1,1,2,1
11916_20230310,1,1,2,1
11916_20230310,0,0,0,0
11916_20230310,2,2,3,1
11916_20230310,2,2,3,1
11916_20230310,2,2,2,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,1
11916_20230310,1,1,3,1
11916_20230310,2,2,2,1
11916_20230310,1,1,2,0
11916_20230310,2,2,3,0
11916_20230310,1,1,2,1
11916_20230310,2,2,3,1
11916_20230310,2,2,3,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,0
11916_20230310,1,1,2,1
11916_20230310,1,1,2,1
11916_20230310,1,1,3,1
11916_20230310,1,1,2,0
11916_20230310,2,2,2,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,1
11916_20230310,1,1,2,1
11916_20230310,2,2,3,1
11916_20230310,1,2,2,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,1
11916_20230310,1,1,2,0
11916_20230310,2,1,3,1
11916_20230310,2,1,3,0
11916_20230310,2,2,3,1
11916_20230310,2,2,3,0
11916_20230310,1,2,2,1
11916_20230310,1,2,2,1
11916_20230310,1,2,3,0
11916_20230310,1,1,2,1
11916_20230310,1,1,2,0
11916_20230310,1,2,3,0
11916_20230310,2,1,3,1
11916_20230310,2,1,3,1
11916_20230310,2,2,3,0
11916_20230310,2,2,3,0
11916_20230310,1,2,2,0
11916_20230310,1,1,2,0
11916_20230310,2,2,3,0
11916_20230310,2,1,3,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,1
11916_20230310,1,1,3,1
11916_20230310,1,1,2,0
11916_20230310,2,2,3,0
11916_20230310,1,1,3,1
11916_20230310,1,2,2,1
11916_20230310,1,2,2,0
11916_20230310,1,1,2,0
11916_20230310,2,2,3,0
11916_20230310,2,1,2,1
11916_20230310,2,1,3,0
11916_20230310,1,1,2,1
11916_20230310,1,1,2,0
11916_20230310,2,2,3,1
11916_20230310,2,2,2,0
11916_20230310,2,1,2,0
11916_20230310,1,2,2,1
11916_20230310,1,2,3,0
11916_20230310,1,1,3,1
11916_20230310,1,1,3,0
11916_20230310,2,2,3,0
11916_20230310,2,2,3,0
11916_20230310,1,1,3,0
11916_20230310,1,0,2,0
11916_20230310,1,1,3,0
11916_20230310,2,2,3,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,0
11916_20230310,2,2,3,0
11916_20230310,1,2,2,0
11916_20230310,1,1,2,0
11916_20230310,2,2,3,1
11916_20230310,0,0,0,0
11916_20230310,2,2,3,0
11916_20230310,1,1,2,0
11916_20230310,1,1,2,0
11916_20230310,2,1,3,1
11916_20230310,2,1,3,0
11916_20230310,2,2,3,1
11916_20230310,2,1,3,1
11916_20230310,2,1,3,1
11916_20230310,2,1,3,1
11916_20230310,2,1,2,0
11916_20230310,2,2,2,1
11916_20230310,2,1,3,1
11916_20230310,2,2,2,1
11916_20230310,1,1,3,0
11916_20230310,2,2,3,0
11916_20230310,1,1,2,0
11916_20230310,2,2,3,0
11916_20230310,1,1,3,1
11916_20230310,0,0,0,0
11916_20230310,2,1,3,1
11916_20230310,2,0,2,0
11916_20230310,2,2,3,1
11916_20230310,2,2,3,1
11916_20230310,2,2,3,1
11916_20230310,2,2,3,1
11916_20230310,2,2,2,1
11916_20230310,2,2,3,0
11916_20230310,1,1,2,0
11916_20230310,2,2,3,1
11916_20230310,2,2,3,0
11916_20230310,2,1,3,0
11916_20230310,1,2,3,1
11916_20230310,2,1,3,1
11916_20230310,2,1,3,1
11916_20230310,1,2,2,1
11916_20230310,2,1,2,1
11916_20230310,2,2,3,0
11916_20230310,1,2,3,1
11916_20230310,1,2,2,1
11916_20230310,2,1,3,0
11916_20230310,1,1,2,0
11916_20230310,2,1,3,0
11916_20230310,2,2,3,1
11916_20230310,2,2,3,1
11916_20230310,1,1,2,0
11916_20230310,2,0,3,0
11916_20230310,2,2,3,0
11916_20230310,1,1,3,0
11916_20230310,1,2,3,1
11916_20230310,1,2,3,1
11916_20230310,1,2,3,1
11916_20230310,1,2,2,1
11916_20230310,1,2,3,1
11916_20230310,1,2,3,1
11916_20230310,1,2,2,0
11916_20230310,2,1,3,1
11916_20230310,2,1,2,0
11916_20230310,2,2,3,1
11917_20230210,1,2,2,0
11917_20230210,1,1,2,1
11917_20230210,1,1,2,1
11917_20230210,1,2,3,0
11917_20230210,2,1,3,1
11917_20230210,2,1,2,1
11917_20230210,1,1,3,1
11917_20230210,2,1,3,1
11917_20230210,1,1,3,0
11917_20230210,2,1,2,1
11917_20230210,2,2,3,1
11917_20230210,1,2,3,0
11917_20230210,1,2,2,1
11917_20230210,2,2,2,1
11917_20230210,2,1,2,1
11917_20230210,2,2,3,0
11917_20230210,1,2,2,1
11917_20230210,1,1,3,1
11917_20230210,2,1,3,1
11917_20230210,1,2,2,0
11917_20230210,1,1,2,1
11917_20230210,1,1,2,1
11917_20230210,2,1,3,1
11917_20230210,1,1,3,0
11917_20230210,2,1,3,0
11917_20230210,1,1,3,1
11917_20230210,1,1,2,0
11917_20230210,2,2,3,0
11917_20230210,1,2,2,0
11917_20230210,2,1,3,1
11917_20230210,1,1,3,0
11917_20230210,1,1,2,1
11917_20230210,1,1,2,0
11917_20230210,2,1,2,0
11917_20230210,2,1,2,1
11917_20230210,1,1,2,0
11917_20230210,1,2,2,1
11917_20230210,1,2,2,0
11917_20230210,2,1,3,1
11917_20230210,1,1,2,1
11917_20230210,1,1,2,1
11917_20230210,1,1,2,0
11917_20230210,1,1,2,0
11917_20230210,2,1,3,0
11917_20230210,2,1,2,0
11917_20230210,2,2,3,0
11917_20230210,1,2,2,0
11917_20230210,1,1,2,0
11917_20230210,2,1,3,0
11917_20230210,2,2,2,1
11917_20230210,1,2,3,0
11917_20230210,1,1,3,0
11917_20230210,1,1,3,1
11917_20230210,1,1,3,1
11917_20230210,1,2,2,1
11917_20230210,1,1,3,0
11917_20230210,2,1,3,1
11917_20230210,2,1,3,0
11917_20230210,1,1,2,1
11917_20230210,1,1,2,0
11917_20230210,1,2,3,0
11917_20230210,1,2,2,1
11917_20230210,2,1,3,1
11917_20230210,2,2,2,1
11917_20230210,1,2,2,1
11917_20230210,1,1,3,1
11917_20230210,1,1,2,1
11917_20230210,2,1,3,1
11917_20230210,1,1,2,1
11917_20230210,1,1,2,1
11917_20230210,1,1,2,1
11917_20230210,1,1,2,0
11917_20230210,1,1,2,0
11917_20230210,2,1,2,1
11917_20230210,2,1,2,0
11917_20230210,1,1,2,1
11917_20230210,1,1,2,1
11917_20230210,1,1,2,1
11917_20230210,2,1,3,1
11917_20230210,1,1,2,1
11917_20230210,1,1,3,1
11917_20230210,1,2,2,0
11917_20230210,1,1,2,0
11917_20230210,1,2,3,0
11917_20230210,1,1,2,0
11917_20230210,1,1,3,0
11917_20230210,1,2,2,1
11917_20230210,2,1,3,1
11917_20230210,1,2,2,0
11917_20230210,1,2,2,1
11917_20230210,1,1,2,0
11917_20230210,2,1,3,0
11917_20230210,1,2,2,1
11917_20230210,1,2,2,0
11917_20230210,1,2,2,1
11917_20230210,1,1,2,0
11917_20230210,1,1,2,0
11917_20230210,1,2,2,1
11917_20230210,2,2,3,1
11917_20230210,1,2,2,0
11917_20230210,1,2,3,1
11917_20230210,1,2,3,1
11917_20230210,1,2,3,0
11917_20230210,1,1,2,0
11917_20230210,1,2,2,0
11917_20230210,1,2,3,0
11917_20230210,1,1,3,1
11917_20230210,2,1,2,0
11917_20230210,2,1,3,1
11917_20230210,1,2,2,1
11917_20230210,1,2,2,0
11917_20230210,1,2,2,1
11917_20230210,2,1,3,0
11917_20230210,2,1,3,1
11917_20230210,1,1,3,1
11917_20230210,2,1,3,1
11917_20230210,1,1,3,1
11917_20230210,1,2,2,0
11917_20230210,1,1,2,1
11917_20230210,1,1,3,0
11917_20230210,1,1,2,0
11917_20230210,1,2,3,1
11917_20230210,1,2,3,0
11917_20230210,1,2,2,1
11917_20230210,1,2,2,0
11917_20230210,2,1,2,0
11917_20230210,2,2,3,1
11917_20230210,1,2,2,0
11917_20230210,2,1,3,1
11917_20230210,1,1,2,1
11917_20230210,2,1,2,0
11917_20230210,2,1,3,1
11917_20230210,2,1,3,0
11917_20230210,1,2,2,1
11917_20230210,1,2,3,1
11917_20230210,1,2,2,0
11917_20230210,1,2,2,0
11917_20230210,2,2,3,1
11917_20230210,2,1,2,0
11917_20230210,2,2,3,0
11917_20230210,1,1,2,1
